id,User Story,refair_domain,refair_ml_tasks,refair_features,refair_features_por_task,ml_task_vazio,erro
A13US5Ll,"As a medical researcher, I want to use an AI-based Drug discovery Network (AI- DrugNet) to identify potential repurposed and combination drug options for AD, so that I can validate their efficacy in clinical trials.",Medicine,classification; classification,age; race; sex; ethnicity; gender,"classification: age, race, sex, ethnicity, gender",Não,
A13US6Ll,"As a clinician, I want to access a list of predicted potential drug therapies for AD, ranked by their likelihood of success, so that I can discuss treatment options with my patients and their families.",Medicine,,,,Sim,
A13US7Ll,"As a researcher, I want to apply the AI-DrugNet framework to identify potential drug combinations for other diseases beyond AD, so that I can explore its broad applicability and generalizability.",Medicine,,,,Sim,
A13US8Ll,"As a pharmaceutical company, I want to use the AI-DrugNet framework to identify potential drug candidates that can be repurposed for AD, so that I can reduce the costs and risks associated with drug development.",Pharmacology,,,,Sim,
A13US9Ll,"As a bioinformatician, I want to analyze the AD disease network and identify the key nodes and edges that are associated with disease progression, so that I can provide insights on the underlying mechanisms of AD.",Biology,,,,Sim,
A13US10Ll,"As a healthcare policymaker, I want to use the AI- DrugNet framework to inform drug development priorities and resource allocation for AD and other complex diseases, so that I can ensure that patients have access to effective treatments.",Health,,,,Sim,
A13US1O1,"As a neurologist, I want to utilize the AI-DrugNet framework to identify repurposed drugs for Alzheimer's disease, so that I can offer new therapeutic options to my patients.",Biology,classification,,classification: —,Não,
A13US2O1,"As a pharmaceutical researcher, I want to leverage the deep learning- based prediction framework, so that I can discover effective drug combinations for treating complex neurological disorders.",Pharmacology,,,,Sim,
A13US3O1,"As a data scientist, I want to build and analyze a drug- target pair (DTP) network using multiple drug and target features, so that I can uncover meaningful associations within the AD disease network.",Biology,classification,,classification: —,Não,
A13US4O1,"As a bioinformatician, I want to integrate drug-drug, target- target, and drug- target relationships into the AI-DrugNet model, so that the framework can generate comprehensive features for accurate drug prediction.",Biology,classification,,classification: —,Não,
A13US5O1,"As a clinical trial coordinator, I want to use AI-DrugNet to identify potential repurposed drug therapies, so that I can design and initiate clinical trials more efficiently for Alzheimer's disease.",Biology,classification,,classification: —,Não,
A13US6O1,"As a pharmacologist, I want the prediction framework to generalize to other diseases, so that I can apply the same methodology to discover drug combinations for various complex conditions.",Pharmacology,,,,Sim,
A13US7O1,"As a healthcare policymaker, I want to adopt the AI- DrugNet framework for drug repurposing, so that I can support cost- effective and timely therapeutic developments for public health.",Health,,,,Sim,
A13US8O1,"As a machine learning engineer, I want to develop and refine the AI- DrugNet model, so that it exhibits robust predictive performance in identifying effective drug therapies.",Computer Networks,,,,Sim,
A13US9O1,"As a medical researcher, I want to explore the associations between drug- target pairs within the AD network, so that I can better understand the mechanisms underlying Alzheimer's disease progression.",Medicine,,,,Sim,
A13US10O1,"As a biotech entrepreneur, I want to implement the AI-DrugNet framework in my startup, so that I can accelerate the discovery of innovative drug therapies for neurological and developmental disorders.",Biology,,,,Sim,
A14US1Ge,"As a taxi dispatcher, I want to use the system in real-time to identify areas with high demand for taxi services and dispatch vehicles accordingly.",Demography,,,,Sim,
A14US2Ge,"As a city planner, I want to use the system to analyze historical and predicted ridership data to optimize taxi stand locations and traffic flow management.",Movies,data summarization; ranking; representation learning,age; gender,"data summarization: age, gender | ranking: age, gender | representation learning: age, gender",Não,
A14US3Ge,"As a taxi company manager, I want the system to forecast future ridership trends to optimize fleet size and deployment strategies.",Computer Networks,,,,Sim,
A14US4Ge,"As a researcher, I want to access the system's data and models to understand the factors influencing spatiotemporal distribution of taxi and ride-hailing demand (e.g., time of day, borough, special events).",Biology,classification,,classification: —,Não,
