id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A8US1O1,A8,Anomaly detection in smart-health wearable data,US1,O1_mini,healthcare provider,"As a healthcare provider, I want the system to automatically detect unusual health metrics from wearable sensors, so I can respond promptly to potential health issues.",Health,anomaly detection,Anomaly Detection,1,High,
A8US2O1,A8,Anomaly detection in smart-health wearable data,US2,O1_mini,patient,"As a patient, I want my wearable device to monitor my vital signs continuously, so I can receive early warnings of any abnormal health conditions.",Health,anomaly detection,Anomaly Detection,1,High,
A8US3O1,A8,Anomaly detection in smart-health wearable data,US3,O1_mini,analyst,"As a data analyst, I want to visualize anomaly patterns detected by K- means and K- medoids algorithms, so I can identify trends and improve patient care strategies.",Health,anomaly detection,Anomaly Detection,1,High,
A8US4O1,A8,Anomaly detection in smart-health wearable data,US4,O1_mini,administrator,"As a system administrator, I want the anomaly detection system to integrate seamlessly with existing healthcare IT infrastructure, so data flows smoothly and securely.",Health,anomaly detection,Anomaly Detection,1,High,
A8US5O1,A8,Anomaly detection in smart-health wearable data,US5,O1_mini,caregiver,"As a caregiver in a remote area, I want real-time alerts of patient anomalies, so I can provide timely assistance even when I'm not physically present.",Health,anomaly detection,Anomaly Detection,1,High,
A8US6O1,A8,Anomaly detection in smart-health wearable data,US6,O1_mini,manager,"As a healthcare manager, I want detailed reports on detected anomalies, so I can evaluate the effectiveness of our monitoring services and make informed decisions.",Health,anomaly detection,Anomaly Detection,1,High,
A8US7O1,A8,Anomaly detection in smart-health wearable data,US7,O1_mini,developer,"As a software developer, I want to implement scalable K-means and K- medoids clustering algorithms, so the system can handle increasing amounts of sensor data efficiently.",Health,anomaly detection,Anomaly Detection,1,High,
A8US8O1,A8,Anomaly detection in smart-health wearable data,US8,O1_mini,officer,"As a privacy officer, I want all patient data to be anonymized and securely stored, so patient privacy is maintained while using the anomaly detection system.",Health,anomaly detection,Anomaly Detection,1,High,
A8US9O1,A8,Anomaly detection in smart-health wearable data,US9,O1_mini,researcher,"As a researcher, I want to analyze the performance of different clustering algorithms in detecting health anomalies, so I can contribute to improving machine learning models in healthcare.",Health,anomaly detection,Anomaly Detection,1,High,
A8US10O1,A8,Anomaly detection in smart-health wearable data,US10,O1_mini,patient,"As a patient, I want the wearable device to provide feedback on my health status based on detected anomalies, so I can take proactive measures to maintain my well- being.",Health,anomaly detection,Anomaly Detection,1,High,
A9US1Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US1,Gemini_1.5_flash,healthcare provider,"As a doctor diagnosing heart disease, I want a fast and accurate prediction tool that can handle missing data in patient records.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US2Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US2,Gemini_1.5_flash,researcher,"As a researcher developing clinical decision support systems, I want to explore machine learning techniques like Fuzzy SVM for improved heart disease diagnosis.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US3Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US3,Gemini_1.5_flash,administrator,"As a healthcare administrator, I am concerned about the computational cost of diagnostic tools. I want a system that uses incremental learning to reduce processing time for heart disease prediction.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US4Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US4,Gemini_1.5_flash,data scientist,"As a data scientist working with medical datasets, I want tools like Principal Component Analysis (PCA) and Self-Organizing Maps (SOM) to help me pre- process and analyze data for heart disease diagnosis.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US5Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US5,Gemini_1.5_flash,patient,"As a patient undergoing a heart disease diagnosis, I want to be assured that the tools used are accurate and up-to-date with the latest medical data.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US6Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US6,Gemini_1.5_flash,developer,"As a developer of the heart disease prediction system, I want the ability to continuously update the model with new patient data using incremental learning techniques.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US7Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US7,Gemini_1.5_flash,healthcare provider,"As a healthcare provider using the system, I want clear explanations and visualizations of the model's predictions, along with information about the confidence level of the diagnosis.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US8Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US8,Gemini_1.5_flash,administrator,"As a system administrator, I want the heart disease prediction system to be secure and compliant with patient data privacy regulations.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US9Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US9,Gemini_1.5_flash,user,"As a user of the system, I want a user-friendly interface that allows me to easily input patient data and receive clear results.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US10Ge,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US10,Gemini_1.5_flash,researcher,"As a researcher evaluating the system, I want access to performance metrics and detailed results to assess the effectiveness of the incremental learning approach in heart disease diagnosis.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
A9US1Ll,A9,Heart disease diagnosis with Fuzzy SVM & incremental learning,US1,Llama 3.1 70b,healthcare provider,"As a clinician, I want a clinical decision support system that balances computation time and predictive accuracy to support timely and accurate disease diagnosis.",Cardiology,support vector machine,Classification; Regression; Ranking; Anomaly Detection; Entity Resolution; Sentiment Analysis; Bias Detection in Word Embeddings; Bias Detection in Language Models; Machine Translation; Speech Recognition,10,High,
